0.75,0
0.875,1
1.25,3
1.625,2
1.75,4
2.5,0
2.75,1
4.125,1
4.75,4
4.875,0
5.0,3
5.25,1
5.625,4
5.875,4
6.25,1
6.5,4
6.625,0
7.25,4
7.5,0
8.0,1
8.625,0
8.75,0
9.25,0
9.625,1
10.625,4
10.75,0
11.0,3
11.625,1
11.75,4
12.125,0
12.5,4
12.75,1
13.125,3
13.5,4
13.625,1
13.875,4
14.25,4
14.5,4
14.875,4
15.0,1
15.375,4
15.75,2
16.375,2
17.0,3
17.5,4
18.125,2
18.5,1
18.75,0
19.25,1
19.75,2
20.0,3
20.25,4
20.75,1
21.375,1
22.0,0
22.625,1
22.875,2
23.375,4
23.625,3
24.0,4
24.25,3
24.625,4
24.875,1
25.125,4
25.5,0
25.875,1
26.25,1
26.75,1
28.375,3
29.25,4
29.375,1
29.5,4
30.25,4
30.5,0
30.75,1
31.125,4
31.5,0
31.75,1
32.375,0
33.0,2
34.25,4
34.625,2
35.0,4
35.25,1
35.625,3
36.5,4
37.125,1
37.625,0
38.0,1
38.625,0
39.0,0
40.0,1
40.25,2
40.625,3
41.375,4
41.625,1
42.0,0
42.5,2
42.875,3
43.25,1
43.625,4
44.125,0
44.875,3
45.125,1
45.25,4
45.5,0
45.75,4
46.125,4
46.5,4
46.875,4
48.0,4
48.625,0
49.5,1
49.625,4
49.875,0
50.375,4
50.75,1
51.125,4
51.375,2
51.75,3
51.875,3
52.5,4
52.875,1
53.25,4
54.5,0
55.125,3
55.375,1
55.75,4
56.625,1
57.25,4
57.875,1
58.375,4
59.0,0
59.25,0
60.25,4
60.625,3
61.0,4
61.5,1
61.75,4
62.25,1
62.75,2
63.0,3
63.5,1
63.75,4
64.125,1
64.375,4
65.0,0
65.25,1
66.25,4
66.625,0
66.875,3
67.25,1
67.5,4
67.875,1
68.125,4
68.5,2
68.875,4
69.125,1
69.375,3
69.75,0
70.125,4
70.375,1
70.75,3
71.0,2
71.25,4
71.5,1
71.875,3
72.25,0
72.375,4
73.875,1
74.5,4
74.75,1
75.375,3
76.0,2
76.5,4
77.0,1
77.25,3
77.875,4
78.5,4
79.0,4
79.5,2
79.75,1
80.25,3
80.875,1
81.25,0
