0.625,3
1.125,0
2.0,1
3.125,2
4.375,3
5.375,3
6.25,2
7.375,2
7.375,3
8.75,2
9.0,0
9.25,1
9.5,2
9.875,0
10.25,3
10.5,2
11.0,1
12.875,0
13.125,1
13.375,2
13.625,3
14.125,0
14.375,2
14.625,1
15.25,0
17.0,0
17.5,3
17.75,2
18.25,1
18.5,3
18.75,0
19.25,2
19.875,1
20.5,3
21.0,0
21.5,3
21.75,1
22.25,2
22.5,0
22.625,3
23.25,2
23.25,3
23.875,3
24.375,2
25.125,3
25.625,2
26.0,0
26.5,3
27.0,1
27.5,0
28.0,1
28.875,0
28.875,1
29.375,3
29.875,0
30.125,2
30.625,1
30.875,3
31.125,0
31.25,2
31.625,1
32.125,1
32.75,1
33.0,1
33.5,0
34.125,3
34.375,0
34.875,2
35.125,1
35.375,3
35.875,3
36.125,1
36.375,2
36.75,0
37.25,2
37.75,3
38.5,2
39.0,4
39.75,1
40.25,0
40.75,2
41.0,3
41.375,0
41.5,4
41.875,1
42.375,3
42.75,4
43.375,4
43.875,3
44.125,1
44.375,4
44.875,0
45.375,1
45.875,2
46.5,1
46.75,0
46.875,3
47.25,1
47.75,4
48.125,3
48.625,4
49.0,1
49.25,4
50.125,0
50.625,0
51.125,0
51.625,0
52.25,0
52.75,0
53.25,0
53.75,0
54.25,1
54.75,2
55.375,2
55.875,2
56.375,2
56.875,3
57.375,3
57.875,3
58.375,4
58.875,4
59.375,4
59.875,4
60.375,3
60.875,3
61.375,3
61.875,3
62.5,0
63.0,0
63.5,0
64.0,0
64.625,1
64.875,3
65.125,4
65.625,0
65.875,1
66.125,3
66.625,4
67.125,2
67.375,3
67.75,1
68.25,4
68.75,0
69.625,1
70.0,3
70.25,4
70.375,0
71.0,2
71.125,3
71.375,1
71.875,4
72.125,3
72.25,1
72.625,2
72.625,1
73.125,4
73.125,3
73.75,2
74.25,1
74.75,0
74.75,1
75.25,3
75.375,1
75.875,0
76.125,4
76.5,1
76.875,3
77.375,4
77.375,3
77.75,4
77.75,3
78.25,2
78.5,4
78.625,1
79.0,3
79.25,0
79.625,1
79.875,3
80.125,1
80.5,4
80.75,0
81.875,0
81.875,1
83.125,4
83.25,3
83.875,4
83.875,3
84.5,4
84.75,3
85.0,1
85.5,4
86.0,1
86.25,3
86.5,0
86.875,4
87.0,1
87.75,3
87.875,4
88.125,1
88.75,4
89.125,0
89.875,3
90.375,1
90.875,4
91.375,4
91.875,1
92.125,3
92.75,0
93.25,4
93.5,1
93.75,3
93.875,4
94.25,1
95.0,0
95.25,0
95.875,0
96.125,3
96.375,1
97.125,4
97.375,3
98.125,4
98.625,4
98.625,3
99.25,4
99.25,1
99.75,3
100.5,4
101.0,1
101.25,3
101.5,0
102.0,4
102.5,1
102.625,3
103.125,2
103.375,4
103.625,1
104.25,0
104.5,3
104.625,1
105.125,4
105.375,1
105.5,3
105.75,4
106.125,4
106.125,3
106.375,4
106.375,3
107.0,0
107.0,1
107.5,0
107.5,1
108.0,0
108.0,1
108.875,4
108.875,3
109.25,4
109.875,4
109.875,3
110.625,4
111.375,4
111.375,3
112.0,4
112.625,1
112.875,3
113.625,0
113.625,1
113.875,1
114.625,1
114.625,3
114.875,4
115.75,0
116.25,1
116.5,3
116.75,1
117.0,4
117.25,0
117.375,4
118.125,4
118.375,0
118.5,3
119.25,1
119.5,4
119.875,3
120.125,4
120.75,2
120.75,1
121.0,2
121.0,1
121.5,1
121.875,4
122.375,3
122.875,4
123.5,3
123.75,0
124.0,4
124.5,1
125.0,3
125.625,0
125.875,4
126.125,1
126.625,4
126.875,0
127.125,3
127.625,1
128.125,4
128.625,4
129.5,1
129.625,4
130.0,0
130.25,3
130.375,1
131.0,2
131.125,3
131.25,1
131.625,4
131.875,2
132.25,2
133.0,3
133.25,4
133.375,3
134.0,2
134.375,1
134.875,1
135.5,0
135.875,1
136.25,3
136.75,0
137.125,4
137.625,1
138.375,4
138.5,3
138.875,0
139.0,4
139.375,1
139.5,3
139.75,2
141.0,3
141.375,1
141.625,4
141.875,0
142.0,3
142.375,1
142.875,2
143.125,3
143.25,0
143.625,4
143.875,2
144.375,4
144.75,4
145.375,1
145.625,3
146.25,0
146.875,4
147.25,0
147.75,3
148.0,1
148.5,4
149.375,1
149.75,3
150.125,2
150.25,4
150.75,1
151.0,3
151.25,0
151.75,1
152.0,3
152.125,0
152.625,4
152.75,1
153.0,3
153.5,4
154.0,4
154.25,4
154.5,1
155.125,4
155.25,0
155.5,3
155.625,1
156.25,4
156.5,4
