1.125,0
1.75,1
2.875,2
3.625,3
4.75,4
5.5,0
6.625,1
7.375,2
7.875,3
8.875,4
9.5,0
9.875,1
10.125,2
10.75,3
11.0,4
11.375,0
11.75,1
12.125,2
12.625,3
12.875,1
13.25,2
13.625,0
14.0,2
14.5,3
14.75,1
14.875,4
15.25,0
15.625,2
15.875,3
16.375,1
16.75,4
16.875,0
17.125,1
17.5,3
17.875,2
18.25,4
18.625,1
18.625,3
19.0,0
19.5,0
19.875,0
20.25,4
20.5,1
20.625,3
21.0,2
21.375,2
21.75,2
22.125,3
22.375,1
22.5,4
22.75,0
23.125,0
23.5,0
24.0,3
24.25,1
24.5,4
24.875,0
25.125,0
25.625,1
26.125,3
26.625,2
26.875,4
27.125,1
27.25,3
27.625,0
28.25,0
28.5,0
31.625,1
31.875,3
32.125,2
32.5,4
32.875,1
33.375,3
33.875,0
34.375,4
34.75,1
35.0,3
35.25,0
36.0,4
36.25,3
36.75,4
37.0,4
39.125,0
39.625,0
39.75,0
39.75,0
39.75,0
40.5,1
41.0,3
41.25,0
41.5,4
41.75,1
42.0,3
42.5,2
42.875,4
43.625,4
43.75,4
44.375,1
44.625,0
46.125,1
46.75,3
47.25,1
47.75,4
47.875,0
48.125,3
48.375,1
48.875,1
49.375,1
49.875,1
50.375,0
50.625,1
51.0,1
51.5,1
51.875,0
52.0,1
52.625,3
53.0,3
53.5,3
54.375,0
54.625,1
54.875,2
55.25,4
55.5,3
55.75,1
56.0,0
56.5,4
56.875,2
57.375,3
58.0,1
58.125,3
58.5,0
58.625,4
59.125,1
59.25,3
59.625,1
59.875,0
60.25,3
60.75,3
61.25,3
62.125,3
62.625,4
63.125,4
64.125,1
64.625,0
65.25,1
65.5,2
66.0,1
66.25,1
67.25,0
67.625,3
68.25,4
68.5,1
68.75,3
69.0,0
69.25,4
69.875,1
70.0,3
70.5,4
71.375,4
71.75,0
72.0,3
72.375,1
72.625,4
72.875,0
73.125,3
73.75,3
73.875,3
74.375,1
75.25,0
75.75,3
75.875,1
76.0,3
76.125,1
76.25,3
77.125,1
77.25,3
77.375,1
77.5,3
77.625,1
77.75,3
77.875,1
78.125,3
79.125,4
79.625,0
80.0,3
80.5,1
81.0,4
81.5,0
82.0,3
82.5,1
82.875,4
83.375,0
83.875,3
84.375,1
84.875,4
85.25,0
85.75,3
86.25,1
86.75,4
87.0,0
87.125,3
87.375,1
87.625,4
88.0,0
88.75,3
88.875,1
89.0,2
89.25,3
89.5,1
89.875,4
90.5,0
91.375,0
92.25,0
92.875,1
93.125,3
93.375,0
93.75,4
93.875,1
94.25,3
94.875,4
95.25,4
95.625,4
95.875,4
96.375,0
96.625,1
97.125,2
97.5,3
97.875,4
98.375,1
98.5,3
98.875,1
99.375,0
99.75,0
100.25,3
100.375,1
100.5,4
100.875,0
101.25,0
101.625,0
102.125,3
102.25,1
102.375,4
102.75,0
103.125,0
103.5,0
104.0,3
104.125,1
104.25,4
104.625,1
104.875,0
105.25,0
105.5,0
106.0,3
106.125,1
106.25,4
106.375,1
106.75,0
107.0,0
107.375,0
107.75,4
108.0,1
108.25,3
108.5,1
108.75,4
109.125,4
109.5,4
110.0,1
110.5,3
110.75,0
111.0,4
111.25,1
111.5,4
112.0,4
112.125,4
113.0,0
113.125,3
113.5,1
113.75,4
114.0,0
114.125,4
114.625,4
114.875,4
115.25,4
115.75,0
116.0,4
116.25,1
116.5,3
116.75,0
117.25,4
117.75,4
118.125,1
118.625,4
118.875,0
119.125,4
119.75,4
120.0,3
120.625,1
120.75,1
121.125,2
121.75,2
122.25,3
122.375,1
122.5,4
122.875,2
123.375,1
123.875,2
124.375,3
124.875,2
125.375,4
125.75,1
126.25,0
126.75,1
127.375,3
127.625,2
128.25,4
128.375,4
130.0,1
130.5,0
131.5,1
132.0,3
132.5,2
132.75,4
133.0,1
133.25,3
133.625,0
134.0,0
134.5,0
135.125,3
135.375,1
135.5,4
135.75,2
136.25,1
136.625,3
136.875,0
137.375,4
137.875,4
138.375,4
138.875,1
139.125,3
139.375,2
139.5,4
139.875,1
140.125,0
140.375,3
140.625,1
141.25,4
141.625,4
142.0,4
142.625,1
142.875,0
143.375,3
143.75,2
144.0,4
144.25,1
144.5,3
145.0,1
145.375,0
145.875,2
146.875,4
147.375,3
147.875,1
148.875,3
149.0,0
149.25,4
149.5,1
149.625,4
150.125,2
150.25,3
150.75,4
151.0,1
151.5,3
152.0,0
152.375,1
153.0,1
153.375,3
153.5,1
153.875,4
154.0,0
154.625,4
154.75,1
155.25,0
156.25,0
156.5,3
156.75,1
157.0,4
157.25,0
157.5,3
157.75,1
158.0,2
158.375,2
158.625,2
159.125,4
160.0,2
162.0,3
162.125,4
162.25,3
162.5,4
162.625,3
162.75,4
163.875,4
164.375,1
164.875,4
165.25,0
165.5,3
166.0,1
166.25,4
166.75,2
167.25,4
167.75,1
168.125,4
168.625,0
169.125,4
169.375,1
169.875,4
170.0,2
170.5,4
171.0,2
171.5,4
171.75,1
171.875,4
172.0,2
172.25,4
172.5,1
172.75,3
173.5,0
173.625,4
173.75,1
174.125,3
174.375,0
174.625,4
175.25,1
175.5,4
175.75,3
176.0,0
176.5,4
176.625,3
176.875,2
177.0,1
177.375,4
177.625,3
177.875,2
178.375,4
178.5,1
178.75,3
179.25,4
179.5,1
179.75,3
180.25,4
180.5,3
180.625,1
180.875,4
181.25,4
181.5,3
181.75,4
182.25,4
182.375,3
182.625,2
183.0,4
183.25,3
183.5,1
184.0,4
184.25,3
184.5,0
185.0,2
185.125,1
185.375,0
185.875,4
186.125,3
186.5,2
187.0,4
187.25,3
187.625,4
187.625,3
188.125,4
188.125,3
188.625,4
188.75,3
189.125,4
189.25,3
189.625,4
189.625,3
190.125,4
190.125,3
190.75,2
190.875,4
191.0,3
191.625,4
191.875,3
192.0,2
192.125,1
192.625,4
192.875,3
193.125,2
193.25,1
193.625,4
193.875,3
194.0,2
194.5,4
194.75,3
195.0,2
195.5,2
195.625,3
196.25,2
196.625,3
196.75,2
197.0,1
197.375,3
197.625,2
197.875,1
198.375,3
198.625,2
199.0,1
199.375,0
200.125,3
200.25,2
200.375,1
200.75,0
201.0,3
201.75,1
202.25,3
202.375,2
202.625,4
203.125,1
203.25,3
203.5,0
204.125,3
206.0,4
206.25,3
206.625,1
207.0,1
207.375,1
207.875,3
208.0,1
208.125,4
208.625,0
208.875,0
209.25,0
209.625,3
209.875,1
210.0,4
210.25,2
210.5,4
210.875,4
211.25,4
211.625,1
211.75,4
211.875,2
212.375,4
212.75,4
213.125,4
213.625,1
213.75,2
214.0,1
214.375,2
214.75,2
215.0,2
215.5,3
215.625,1
215.75,4
216.25,3
216.625,3
216.875,3
217.25,0
217.375,1
217.625,2
218.125,1
218.5,1
218.75,1
219.25,4
219.375,0
219.5,3
219.625,1
220.0,0
220.375,0
220.75,0
