2.375,4
2.75,0
3.25,3
3.375,1
4.0,4
4.625,1
5.125,0
5.625,0
6.25,0
6.625,4
6.75,3
7.0,1
7.25,4
7.5,2
8.0,4
8.625,0
9.125,1
9.625,3
10.125,4
10.5,1
10.75,4
11.0,0
11.125,3
11.625,1
12.0,2
12.375,2
13.0,1
13.25,0
13.5,1
13.75,2
14.0,4
15.5,4
15.75,0
15.875,3
16.375,1
16.625,4
16.75,2
17.25,3
17.5,1
17.75,4
18.0,0
18.375,3
18.75,4
19.125,3
19.625,1
20.0,4
20.75,1
21.125,4
21.5,0
21.625,3
21.75,4
22.0,1
22.25,3
23.125,2
23.5,1
23.75,0
24.0,3
24.625,4
25.125,3
25.25,1
25.5,4
25.875,0
26.125,3
26.5,1
26.625,4
27.125,2
27.25,3
27.625,1
28.0,4
28.5,4
28.75,3
28.875,4
28.875,4
29.0,3
29.5,4
30.0,0
30.5,4
30.625,1
31.125,3
31.25,4
31.5,3
32.0,4
32.375,0
32.5,4
33.0,1
33.125,3
33.5,4
33.75,1
34.0,3
34.375,2
34.875,2
35.0,3
35.5,1
36.0,2
36.75,1
37.5,4
37.75,0
37.875,3
38.375,4
38.875,4
38.875,3
39.25,2
39.25,1
39.625,2
39.625,1
40.125,0
40.625,0
40.625,1
41.125,2
41.25,1
41.75,2
41.75,1
42.25,3
42.25,4
42.625,4
43.125,4
43.125,3
43.625,3
43.625,2
44.125,1
44.625,2
44.625,3
45.125,4
45.125,1
45.625,0
45.625,4
46.125,1
46.125,4
46.625,2
46.75,4
47.125,3
47.125,1
47.75,0
47.75,4
48.125,3
48.125,1
48.75,0
48.75,4
49.25,2
49.25,3
49.75,2
49.75,4
50.25,3
50.25,4
50.75,4
50.875,3
51.25,2
51.25,3
51.75,1
52.125,0
52.625,1
53.125,2
53.5,3
53.875,4
54.125,1
54.5,3
54.625,4
55.0,1
55.625,4
55.625,3
56.125,0
56.625,1
57.125,1
57.125,0
57.625,3
58.125,2
58.5,1
59.125,3
59.5,1
59.5,3
60.125,4
60.375,0
60.5,3
60.75,1
61.0,4
61.5,3
61.625,1
61.75,4
62.0,2
62.625,3
63.0,0
63.5,0
63.5,1
64.125,3
64.5,1
64.75,2
65.0,4
65.75,3
66.125,4
67.125,4
67.125,3
68.125,0
68.625,1
69.125,2
69.75,3
70.25,0
70.75,1
71.25,2
71.75,3
72.0,4
72.125,0
72.5,1
72.75,2
73.125,3
73.625,4
